repetition,fit_succeeded,singular,contrast,estimate,scale
856,TRUE,FALSE,Thematic vs Control,0.03262639009914059,probability
857,TRUE,FALSE,Grounding vs Control,1.4788954431422954,log_odds
857,TRUE,FALSE,Grounding vs Thematic,1.0815456115409319,log_odds
857,TRUE,FALSE,Thematic vs Control,0.3973498316013635,log_odds
857,TRUE,FALSE,Grounding vs Control,0.27492516891719915,probability
857,TRUE,FALSE,Grounding vs Thematic,0.18054876464122438,probability
857,TRUE,FALSE,Thematic vs Control,0.09437640427597477,probability
858,TRUE,FALSE,Grounding vs Control,1.7648564757152045,log_odds
858,TRUE,FALSE,Grounding vs Thematic,0.6493861635605525,log_odds
858,TRUE,FALSE,Thematic vs Control,1.115470312154652,log_odds
858,TRUE,FALSE,Grounding vs Control,0.3381002118696634,probability
858,TRUE,FALSE,Grounding vs Thematic,0.09353506812348483,probability
858,TRUE,FALSE,Thematic vs Control,0.24456514374617855,probability
859,TRUE,FALSE,Grounding vs Control,1.7933576383954173,log_odds
859,TRUE,FALSE,Grounding vs Thematic,1.1001631780948942,log_odds
859,TRUE,FALSE,Thematic vs Control,0.693194460300523,log_odds
859,TRUE,FALSE,Grounding vs Control,0.35769109208599864,probability
859,TRUE,FALSE,Grounding vs Thematic,0.197989979278208,probability
859,TRUE,FALSE,Thematic vs Control,0.15970111280779065,probability
860,TRUE,FALSE,Grounding vs Control,1.8795091184739279,log_odds
860,TRUE,FALSE,Grounding vs Thematic,1.3983573442142525,log_odds
860,TRUE,FALSE,Thematic vs Control,0.48115177425967554,log_odds
860,TRUE,FALSE,Grounding vs Control,0.39099282096691584,probability
860,TRUE,FALSE,Grounding vs Thematic,0.27238755963956973,probability
860,TRUE,FALSE,Thematic vs Control,0.11860526132734611,probability
861,TRUE,FALSE,Grounding vs Control,1.2040862885229267,log_odds
861,TRUE,FALSE,Grounding vs Thematic,0.7547426556160484,log_odds
861,TRUE,FALSE,Thematic vs Control,0.4493436329068782,log_odds
861,TRUE,FALSE,Grounding vs Control,0.21922975202718864,probability
861,TRUE,FALSE,Grounding vs Thematic,0.11142575645036262,probability
861,TRUE,FALSE,Thematic vs Control,0.10780399557682602,probability
862,TRUE,FALSE,Grounding vs Control,2.213654615086169,log_odds
862,TRUE,FALSE,Grounding vs Thematic,1.7161407317407793,log_odds
862,TRUE,FALSE,Thematic vs Control,0.4975138833453898,log_odds
862,TRUE,FALSE,Grounding vs Control,0.4066179799694896,probability
862,TRUE,FALSE,Grounding vs Thematic,0.27573889703964544,probability
862,TRUE,FALSE,Thematic vs Control,0.13087908292984418,probability
863,TRUE,FALSE,Grounding vs Control,1.651672535220479,log_odds
863,TRUE,FALSE,Grounding vs Thematic,1.0756619252688226,log_odds
863,TRUE,FALSE,Thematic vs Control,0.5760106099516565,log_odds
863,TRUE,FALSE,Grounding vs Control,0.30233844841042534,probability
863,TRUE,FALSE,Grounding vs Thematic,0.17197305174070687,probability
863,TRUE,FALSE,Thematic vs Control,0.13036539666971847,probability
864,TRUE,FALSE,Grounding vs Control,1.6805659640215618,log_odds
864,TRUE,FALSE,Grounding vs Thematic,1.4767803172136849,log_odds
864,TRUE,FALSE,Thematic vs Control,0.2037856468078768,log_odds
864,TRUE,FALSE,Grounding vs Control,0.3350444251291898,probability
864,TRUE,FALSE,Grounding vs Thematic,0.2855902744466123,probability
864,TRUE,FALSE,Thematic vs Control,0.049454150682577525,probability
865,TRUE,FALSE,Grounding vs Control,1.1207896664557624,log_odds
865,TRUE,FALSE,Grounding vs Thematic,-0.06207192725056032,log_odds
865,TRUE,FALSE,Thematic vs Control,1.1828615937063227,log_odds
865,TRUE,FALSE,Grounding vs Control,0.23017500819286413,probability
865,TRUE,FALSE,Grounding vs Thematic,-0.05115901676169887,probability
865,TRUE,FALSE,Thematic vs Control,0.281334024954563,probability
866,TRUE,FALSE,Grounding vs Control,1.5751630345681544,log_odds
866,TRUE,FALSE,Grounding vs Thematic,0.8152902969527056,log_odds
866,TRUE,FALSE,Thematic vs Control,0.7598727376154489,log_odds
866,TRUE,FALSE,Grounding vs Control,0.2562403231142811,probability
866,TRUE,FALSE,Grounding vs Thematic,0.091981310044147,probability
866,TRUE,FALSE,Thematic vs Control,0.16425901307013407,probability
867,TRUE,FALSE,Grounding vs Control,2.273385544012944,log_odds
867,TRUE,FALSE,Grounding vs Thematic,1.418155713207369,log_odds
867,TRUE,FALSE,Thematic vs Control,0.8552298308055748,log_odds
867,TRUE,FALSE,Grounding vs Control,0.43635785498653573,probability
867,TRUE,FALSE,Grounding vs Thematic,0.24073254176095982,probability
867,TRUE,FALSE,Thematic vs Control,0.19562531322557591,probability
868,TRUE,FALSE,Grounding vs Control,2.2771555273064044,log_odds
868,TRUE,FALSE,Grounding vs Thematic,1.6417849135134652,log_odds
868,TRUE,FALSE,Thematic vs Control,0.6353706137929391,log_odds
868,TRUE,FALSE,Grounding vs Control,0.4123593994879426,probability
868,TRUE,FALSE,Grounding vs Thematic,0.25964527216198857,probability
868,TRUE,FALSE,Thematic vs Control,0.15271412732595402,probability
869,TRUE,FALSE,Grounding vs Control,1.2185501770742615,log_odds
869,TRUE,FALSE,Grounding vs Thematic,0.9779086491828229,log_odds
869,TRUE,FALSE,Thematic vs Control,0.24064152789143867,log_odds
869,TRUE,FALSE,Grounding vs Control,0.22982256561020709,probability
869,TRUE,FALSE,Grounding vs Thematic,0.16906983934240138,probability
869,TRUE,FALSE,Thematic vs Control,0.0607527262678057,probability
870,TRUE,FALSE,Grounding vs Control,2.1605057908523118,log_odds
870,TRUE,FALSE,Grounding vs Thematic,1.408451633212263,log_odds
870,TRUE,FALSE,Thematic vs Control,0.7520541576400486,log_odds
870,TRUE,FALSE,Grounding vs Control,0.43651125220862746,probability
870,TRUE,FALSE,Grounding vs Thematic,0.2803540390969005,probability
870,TRUE,FALSE,Thematic vs Control,0.15615721311172698,probability
871,TRUE,FALSE,Grounding vs Control,0.9759631203520311,log_odds
871,TRUE,FALSE,Grounding vs Thematic,0.7824522930660689,log_odds
871,TRUE,FALSE,Thematic vs Control,0.19351082728596225,log_odds
871,TRUE,FALSE,Grounding vs Control,0.19898301158433074,probability
871,TRUE,FALSE,Grounding vs Thematic,0.15057287054211954,probability
871,TRUE,FALSE,Thematic vs Control,0.0484101410422112,probability
872,TRUE,FALSE,Grounding vs Control,1.1601672907770328,log_odds
872,TRUE,FALSE,Grounding vs Thematic,0.7470732755210665,log_odds
872,TRUE,FALSE,Thematic vs Control,0.41309401525596634,log_odds
872,TRUE,FALSE,Grounding vs Control,0.21392699834932916,probability
872,TRUE,FALSE,Grounding vs Thematic,0.11796930279589657,probability
872,TRUE,FALSE,Thematic vs Control,0.09595769555343259,probability
873,TRUE,FALSE,Grounding vs Control,1.5500711906023104,log_odds
873,TRUE,FALSE,Grounding vs Thematic,0.7254788543142849,log_odds
873,TRUE,FALSE,Thematic vs Control,0.8245923362880255,log_odds
873,TRUE,FALSE,Grounding vs Control,0.26315060105985777,probability
873,TRUE,FALSE,Grounding vs Thematic,0.0740191439495963,probability
873,TRUE,FALSE,Thematic vs Control,0.18913145711026147,probability
874,TRUE,FALSE,Grounding vs Control,1.436445648697647,log_odds
874,TRUE,FALSE,Grounding vs Thematic,0.9328169852267136,log_odds
874,TRUE,FALSE,Thematic vs Control,0.5036286634709333,log_odds
874,TRUE,FALSE,Grounding vs Control,0.31106881156321475,probability
874,TRUE,FALSE,Grounding vs Thematic,0.18445738190023503,probability
874,TRUE,FALSE,Thematic vs Control,0.12661142966297972,probability
875,TRUE,FALSE,Grounding vs Control,1.4326501063719062,log_odds
875,TRUE,FALSE,Grounding vs Thematic,1.2952618849148552,log_odds
875,TRUE,FALSE,Thematic vs Control,0.13738822145705099,log_odds
875,TRUE,FALSE,Grounding vs Control,0.26563788801010246,probability
875,TRUE,FALSE,Grounding vs Thematic,0.22992537974598182,probability
875,TRUE,FALSE,Thematic vs Control,0.035712508264120646,probability
876,TRUE,FALSE,Grounding vs Control,1.6316830840114886,log_odds
876,TRUE,FALSE,Grounding vs Thematic,0.9954607860054439,log_odds
876,TRUE,FALSE,Thematic vs Control,0.6362222980060448,log_odds
876,TRUE,FALSE,Grounding vs Control,0.2828977119127227,probability
876,TRUE,FALSE,Grounding vs Thematic,0.13453669528490741,probability
876,TRUE,FALSE,Thematic vs Control,0.1483610166278153,probability
877,TRUE,FALSE,Grounding vs Control,2.301283163550135,log_odds
877,TRUE,FALSE,Grounding vs Thematic,2.375035107680174,log_odds
877,TRUE,FALSE,Thematic vs Control,-0.07375194413003927,log_odds
877,TRUE,FALSE,Grounding vs Control,0.35948644975003363,probability
877,TRUE,FALSE,Grounding vs Thematic,0.37308409353712163,probability
877,TRUE,FALSE,Thematic vs Control,-0.013597643787087998,probability
878,TRUE,FALSE,Grounding vs Control,1.2420956532781458,log_odds
878,TRUE,FALSE,Grounding vs Thematic,0.25966643827084024,log_odds
878,TRUE,FALSE,Thematic vs Control,0.9824292150073054,log_odds
878,TRUE,FALSE,Grounding vs Control,0.2859687939637433,probability
878,TRUE,FALSE,Grounding vs Thematic,0.05450745049591749,probability
878,TRUE,FALSE,Thematic vs Control,0.23146134346782582,probability
879,TRUE,FALSE,Grounding vs Control,1.3288062659762614,log_odds
879,TRUE,FALSE,Grounding vs Thematic,1.3450844716684194,log_odds
879,TRUE,FALSE,Thematic vs Control,-0.0162782056921581,log_odds
879,TRUE,FALSE,Grounding vs Control,0.22918967332019458,probability
879,TRUE,FALSE,Grounding vs Thematic,0.2440715910540569,probability
879,TRUE,FALSE,Thematic vs Control,-0.014881917733862327,probability
880,TRUE,FALSE,Grounding vs Control,1.4182515700854912,log_odds
880,TRUE,FALSE,Grounding vs Thematic,0.6538128692320215,log_odds
880,TRUE,FALSE,Thematic vs Control,0.7644387008534697,log_odds
880,TRUE,FALSE,Grounding vs Control,0.27359696042103077,probability
880,TRUE,FALSE,Grounding vs Thematic,0.10661544988938826,probability
880,TRUE,FALSE,Thematic vs Control,0.1669815105316425,probability
881,TRUE,FALSE,Grounding vs Control,1.4045887710114255,log_odds
881,TRUE,FALSE,Grounding vs Thematic,1.0640422925764237,log_odds
881,TRUE,FALSE,Thematic vs Control,0.34054647843500196,log_odds
881,TRUE,FALSE,Grounding vs Control,0.2822920109183043,probability
881,TRUE,FALSE,Grounding vs Thematic,0.19895623827015219,probability
881,TRUE,FALSE,Thematic vs Control,0.08333577264815212,probability
882,TRUE,FALSE,Grounding vs Control,1.94665206140756,log_odds
882,TRUE,FALSE,Grounding vs Thematic,1.3968437133334284,log_odds
882,TRUE,FALSE,Thematic vs Control,0.5498083480741316,log_odds
882,TRUE,FALSE,Grounding vs Control,0.40913506090246976,probability
882,TRUE,FALSE,Grounding vs Thematic,0.25859873548104584,probability
882,TRUE,FALSE,Thematic vs Control,0.15053632542142392,probability
883,TRUE,FALSE,Grounding vs Control,1.7218507838591575,log_odds
883,TRUE,FALSE,Grounding vs Thematic,0.9318006719515648,log_odds
883,TRUE,FALSE,Thematic vs Control,0.7900501119075926,log_odds
883,TRUE,FALSE,Grounding vs Control,0.35435896619287527,probability
883,TRUE,FALSE,Grounding vs Thematic,0.16420075322405964,probability
883,TRUE,FALSE,Thematic vs Control,0.19015821296881563,probability
884,TRUE,FALSE,Grounding vs Control,1.5012938046106319,log_odds
884,TRUE,FALSE,Grounding vs Thematic,1.3879282525035608,log_odds
884,TRUE,FALSE,Thematic vs Control,0.11336555210707122,log_odds
884,TRUE,FALSE,Grounding vs Control,0.24791129380020366,probability
884,TRUE,FALSE,Grounding vs Thematic,0.22315402025365988,probability
884,TRUE,FALSE,Thematic vs Control,0.02475727354654378,probability
885,TRUE,FALSE,Grounding vs Control,1.4921485254172648,log_odds
885,TRUE,FALSE,Grounding vs Thematic,0.913088792281026,log_odds
885,TRUE,FALSE,Thematic vs Control,0.5790597331362388,log_odds
885,TRUE,FALSE,Grounding vs Control,0.3044629409744984,probability
885,TRUE,FALSE,Grounding vs Thematic,0.16279164712548233,probability
885,TRUE,FALSE,Thematic vs Control,0.14167129384901606,probability
886,TRUE,FALSE,Grounding vs Control,1.4049199514932529,log_odds
886,TRUE,FALSE,Grounding vs Thematic,0.7049405752268716,log_odds
886,TRUE,FALSE,Thematic vs Control,0.6999793762663813,log_odds
886,TRUE,FALSE,Grounding vs Control,0.29017548302243723,probability
886,TRUE,FALSE,Grounding vs Thematic,0.12193855290763156,probability
886,TRUE,FALSE,Thematic vs Control,0.16823693011480567,probability
887,TRUE,FALSE,Grounding vs Control,1.5150622821431656,log_odds
887,TRUE,FALSE,Grounding vs Thematic,1.063350229888733,log_odds
887,TRUE,FALSE,Thematic vs Control,0.45171205225443256,log_odds
887,TRUE,FALSE,Grounding vs Control,0.2910393951223322,probability
887,TRUE,FALSE,Grounding vs Thematic,0.18066031588572223,probability
887,TRUE,FALSE,Thematic vs Control,0.11037907923660994,probability
888,TRUE,FALSE,Grounding vs Control,2.0450294944437992,log_odds
888,TRUE,FALSE,Grounding vs Thematic,1.4804296611212673,log_odds
888,TRUE,FALSE,Thematic vs Control,0.5645998333225318,log_odds
888,TRUE,FALSE,Grounding vs Control,0.3893438134825702,probability
888,TRUE,FALSE,Grounding vs Thematic,0.2679826956689738,probability
888,TRUE,FALSE,Thematic vs Control,0.12136111781359638,probability
889,TRUE,FALSE,Grounding vs Control,1.7902730497322796,log_odds
889,TRUE,FALSE,Grounding vs Thematic,0.537860411949105,log_odds
889,TRUE,FALSE,Thematic vs Control,1.2524126377831748,log_odds
889,TRUE,FALSE,Grounding vs Control,0.3818498818616177,probability
889,TRUE,FALSE,Grounding vs Thematic,0.0831210030604066,probability
889,TRUE,FALSE,Thematic vs Control,0.29872887880121113,probability
890,TRUE,FALSE,Grounding vs Control,1.597541009067114,log_odds
890,TRUE,FALSE,Grounding vs Thematic,0.6139769040587955,log_odds
890,TRUE,FALSE,Thematic vs Control,0.9835641050083186,log_odds
890,TRUE,FALSE,Grounding vs Control,0.3091219657211558,probability
890,TRUE,FALSE,Grounding vs Thematic,0.06854819739477502,probability
890,TRUE,FALSE,Thematic vs Control,0.24057376832638078,probability
891,TRUE,FALSE,Grounding vs Control,1.942236144828569,log_odds
891,TRUE,FALSE,Grounding vs Thematic,1.13465231523506,log_odds
891,TRUE,FALSE,Thematic vs Control,0.807583829593509,log_odds
891,TRUE,FALSE,Grounding vs Control,0.2852017037955349,probability
891,TRUE,FALSE,Grounding vs Thematic,0.11284427108031203,probability
891,TRUE,FALSE,Thematic vs Control,0.17235743271522286,probability
892,TRUE,FALSE,Grounding vs Control,2.0171840263389376,log_odds
892,TRUE,FALSE,Grounding vs Thematic,1.1595575000803189,log_odds
892,TRUE,FALSE,Thematic vs Control,0.8576265262586186,log_odds
892,TRUE,FALSE,Grounding vs Control,0.2708372589379656,probability
892,TRUE,FALSE,Grounding vs Thematic,0.07364439270019785,probability
892,TRUE,FALSE,Thematic vs Control,0.19719286623776777,probability
893,TRUE,FALSE,Grounding vs Control,1.6625092932753325,log_odds
893,TRUE,FALSE,Grounding vs Thematic,0.9637478300407385,log_odds
893,TRUE,FALSE,Thematic vs Control,0.6987614632345941,log_odds
893,TRUE,FALSE,Grounding vs Control,0.2835634430547594,probability
893,TRUE,FALSE,Grounding vs Thematic,0.12276615817348535,probability
893,TRUE,FALSE,Thematic vs Control,0.16079728488127404,probability
894,TRUE,FALSE,Grounding vs Control,2.0154877560481745,log_odds
894,TRUE,FALSE,Grounding vs Thematic,1.4703708556873596,log_odds
894,TRUE,FALSE,Thematic vs Control,0.5451169003608147,log_odds
894,TRUE,FALSE,Grounding vs Control,0.4141614680203429,probability
894,TRUE,FALSE,Grounding vs Thematic,0.2771032914612092,probability
894,TRUE,FALSE,Thematic vs Control,0.13705817655913372,probability
895,TRUE,FALSE,Grounding vs Control,1.0825311052913582,log_odds
895,TRUE,FALSE,Grounding vs Thematic,0.3792307096204346,log_odds
895,TRUE,FALSE,Thematic vs Control,0.7033003956709235,log_odds
895,TRUE,FALSE,Grounding vs Control,0.23431546715052864,probability
895,TRUE,FALSE,Grounding vs Thematic,0.09091477992589325,probability
895,TRUE,FALSE,Thematic vs Control,0.1434006872246354,probability
896,TRUE,FALSE,Grounding vs Control,1.8568391609498822,log_odds
896,TRUE,FALSE,Grounding vs Thematic,0.9327535370826805,log_odds
896,TRUE,FALSE,Thematic vs Control,0.9240856238672017,log_odds
896,TRUE,FALSE,Grounding vs Control,0.38646687236628074,probability
896,TRUE,FALSE,Grounding vs Thematic,0.18532123515321758,probability
896,TRUE,FALSE,Thematic vs Control,0.20114563721306317,probability
897,TRUE,FALSE,Grounding vs Control,1.7728737728571011,log_odds
897,TRUE,FALSE,Grounding vs Thematic,1.5697083572462205,log_odds
897,TRUE,FALSE,Thematic vs Control,0.20316541561088075,log_odds
897,TRUE,FALSE,Grounding vs Control,0.3279361322437666,probability
897,TRUE,FALSE,Grounding vs Thematic,0.2614165943750202,probability
897,TRUE,FALSE,Thematic vs Control,0.06651953786874645,probability
898,TRUE,FALSE,Grounding vs Control,1.4996474397748265,log_odds
898,TRUE,FALSE,Grounding vs Thematic,0.9721831312601614,log_odds
898,TRUE,FALSE,Thematic vs Control,0.5274643085146651,log_odds
898,TRUE,FALSE,Grounding vs Control,0.2992680020504368,probability
898,TRUE,FALSE,Grounding vs Thematic,0.17362352543518028,probability
898,TRUE,FALSE,Thematic vs Control,0.12564447661525652,probability
899,TRUE,FALSE,Grounding vs Control,1.533230639111146,log_odds
899,TRUE,FALSE,Grounding vs Thematic,1.1654140963760273,log_odds
899,TRUE,FALSE,Thematic vs Control,0.36781654273511877,log_odds
899,TRUE,FALSE,Grounding vs Control,0.263544206600475,probability
899,TRUE,FALSE,Grounding vs Thematic,0.18802809870503379,probability
899,TRUE,FALSE,Thematic vs Control,0.07551610789544122,probability
900,TRUE,FALSE,Grounding vs Control,1.1311048851581065,log_odds
900,TRUE,FALSE,Grounding vs Thematic,0.5391563779203472,log_odds
900,TRUE,FALSE,Thematic vs Control,0.5919485072377592,log_odds
900,TRUE,FALSE,Grounding vs Control,0.20939358693461707,probability
900,TRUE,FALSE,Grounding vs Thematic,0.08003685522154724,probability
900,TRUE,FALSE,Thematic vs Control,0.12935673171306983,probability
901,TRUE,FALSE,Grounding vs Control,1.8745836137146836,log_odds
901,TRUE,FALSE,Grounding vs Thematic,1.2219677031133227,log_odds
901,TRUE,FALSE,Thematic vs Control,0.6526159106013609,log_odds
901,TRUE,FALSE,Grounding vs Control,0.32084911603483934,probability
901,TRUE,FALSE,Grounding vs Thematic,0.15957743493248133,probability
901,TRUE,FALSE,Thematic vs Control,0.161271681102358,probability
902,TRUE,FALSE,Grounding vs Control,1.3806088581455402,log_odds
902,TRUE,FALSE,Grounding vs Thematic,0.5544999494744964,log_odds
902,TRUE,FALSE,Thematic vs Control,0.8261089086710438,log_odds
902,TRUE,FALSE,Grounding vs Control,0.2648350278721697,probability
902,TRUE,FALSE,Grounding vs Thematic,0.0679976703948027,probability
902,TRUE,FALSE,Thematic vs Control,0.19683735747736703,probability
903,TRUE,FALSE,Grounding vs Control,1.5347711733321932,log_odds
903,TRUE,FALSE,Grounding vs Thematic,0.8045852024842011,log_odds
903,TRUE,FALSE,Thematic vs Control,0.7301859708479922,log_odds
903,TRUE,FALSE,Grounding vs Control,0.2510984092550549,probability
903,TRUE,FALSE,Grounding vs Thematic,0.09652353538577624,probability
903,TRUE,FALSE,Thematic vs Control,0.15457487386927865,probability
904,TRUE,FALSE,Grounding vs Control,1.8531734660506407,log_odds
904,TRUE,FALSE,Grounding vs Thematic,1.4419757662177424,log_odds
904,TRUE,FALSE,Thematic vs Control,0.41119769983289844,log_odds
904,TRUE,FALSE,Grounding vs Control,0.3162321123291776,probability
904,TRUE,FALSE,Grounding vs Thematic,0.24442016901918429,probability
904,TRUE,FALSE,Thematic vs Control,0.0718119433099933,probability
905,TRUE,FALSE,Grounding vs Control,1.8275974199396643,log_odds
905,TRUE,FALSE,Grounding vs Thematic,1.0798799542999384,log_odds
905,TRUE,FALSE,Thematic vs Control,0.747717465639726,log_odds
905,TRUE,FALSE,Grounding vs Control,0.35877042718431135,probability
905,TRUE,FALSE,Grounding vs Thematic,0.18983409682098917,probability
905,TRUE,FALSE,Thematic vs Control,0.16893633036332217,probability
906,TRUE,FALSE,Grounding vs Control,1.7752645581043982,log_odds
906,TRUE,FALSE,Grounding vs Thematic,1.0950730643327153,log_odds
906,TRUE,FALSE,Thematic vs Control,0.6801914937716828,log_odds
906,TRUE,FALSE,Grounding vs Control,0.32503485507545077,probability
906,TRUE,FALSE,Grounding vs Thematic,0.16550873156668228,probability
906,TRUE,FALSE,Thematic vs Control,0.1595261235087685,probability
907,TRUE,FALSE,Grounding vs Control,0.9336918255458434,log_odds
907,TRUE,FALSE,Grounding vs Thematic,0.6169381773594804,log_odds
907,TRUE,FALSE,Thematic vs Control,0.316753648186363,log_odds
907,TRUE,FALSE,Grounding vs Control,0.18215587760236512,probability
907,TRUE,FALSE,Grounding vs Thematic,0.1039623431292177,probability
907,TRUE,FALSE,Thematic vs Control,0.07819353447314742,probability
908,TRUE,FALSE,Grounding vs Control,1.7044787841827018,log_odds
908,TRUE,FALSE,Grounding vs Thematic,1.2350765517712747,log_odds
908,TRUE,FALSE,Thematic vs Control,0.4694022324114272,log_odds
908,TRUE,FALSE,Grounding vs Control,0.30290974513294716,probability
908,TRUE,FALSE,Grounding vs Thematic,0.21486665306454394,probability
908,TRUE,FALSE,Thematic vs Control,0.08804309206840322,probability
909,TRUE,FALSE,Grounding vs Control,2.2016601052444313,log_odds
909,TRUE,FALSE,Grounding vs Thematic,1.6981399435260163,log_odds
909,TRUE,FALSE,Thematic vs Control,0.5035201617184152,log_odds
909,TRUE,FALSE,Grounding vs Control,0.45082579470374784,probability
909,TRUE,FALSE,Grounding vs Thematic,0.3257359573115868,probability
909,TRUE,FALSE,Thematic vs Control,0.12508983739216106,probability
910,TRUE,FALSE,Grounding vs Control,1.3892264714446978,log_odds
910,TRUE,FALSE,Grounding vs Thematic,0.7528328275688605,log_odds
910,TRUE,FALSE,Thematic vs Control,0.6363936438758374,log_odds
910,TRUE,FALSE,Grounding vs Control,0.26086047414192065,probability
910,TRUE,FALSE,Grounding vs Thematic,0.10941852592066104,probability
910,TRUE,FALSE,Thematic vs Control,0.15144194822125961,probability
911,TRUE,FALSE,Grounding vs Control,1.476503820289611,log_odds
911,TRUE,FALSE,Grounding vs Thematic,0.8103829286515729,log_odds
911,TRUE,FALSE,Thematic vs Control,0.6661208916380381,log_odds
911,TRUE,FALSE,Grounding vs Control,0.29850906478712147,probability
911,TRUE,FALSE,Grounding vs Thematic,0.1462500381671757,probability
911,TRUE,FALSE,Thematic vs Control,0.15225902661994578,probability
912,TRUE,FALSE,Grounding vs Control,1.6327560265577545,log_odds
912,TRUE,FALSE,Grounding vs Thematic,0.7373753587780913,log_odds
912,TRUE,FALSE,Thematic vs Control,0.8953806677796632,log_odds
912,TRUE,FALSE,Grounding vs Control,0.35391153875550985,probability
912,TRUE,FALSE,Grounding vs Thematic,0.1363509273117866,probability
912,TRUE,FALSE,Thematic vs Control,0.21756061144372324,probability
913,TRUE,FALSE,Grounding vs Control,2.242250744103299,log_odds
913,TRUE,FALSE,Grounding vs Thematic,0.9543419030696674,log_odds
913,TRUE,FALSE,Thematic vs Control,1.2879088410336315,log_odds
913,TRUE,FALSE,Grounding vs Control,0.4275103743384433,probability
913,TRUE,FALSE,Grounding vs Thematic,0.14922757345225296,probability
913,TRUE,FALSE,Thematic vs Control,0.27828280088619034,probability
914,TRUE,FALSE,Grounding vs Control,1.8319792876198486,log_odds
914,TRUE,FALSE,Grounding vs Thematic,0.962579981225991,log_odds
914,TRUE,FALSE,Thematic vs Control,0.8693993063938577,log_odds
914,TRUE,FALSE,Grounding vs Control,0.34098272057598217,probability
914,TRUE,FALSE,Grounding vs Thematic,0.15375779487842228,probability
914,TRUE,FALSE,Thematic vs Control,0.18722492569755989,probability
915,TRUE,FALSE,Grounding vs Control,1.8079906525072091,log_odds
915,TRUE,FALSE,Grounding vs Thematic,0.8976059951414967,log_odds
915,TRUE,FALSE,Thematic vs Control,0.9103846573657124,log_odds
915,TRUE,FALSE,Grounding vs Control,0.32209142079934816,probability
915,TRUE,FALSE,Grounding vs Thematic,0.11584587807746682,probability
915,TRUE,FALSE,Thematic vs Control,0.20624554272188134,probability
916,TRUE,FALSE,Grounding vs Control,1.1763384230574194,log_odds
916,TRUE,FALSE,Grounding vs Thematic,0.7563624988505864,log_odds
916,TRUE,FALSE,Thematic vs Control,0.41997592420683305,log_odds
916,TRUE,FALSE,Grounding vs Control,0.21846233261814524,probability
916,TRUE,FALSE,Grounding vs Thematic,0.12031716204486287,probability
916,TRUE,FALSE,Thematic vs Control,0.09814517057328237,probability
917,TRUE,FALSE,Grounding vs Control,2.183757582165166,log_odds
917,TRUE,FALSE,Grounding vs Thematic,1.3165761970338998,log_odds
917,TRUE,FALSE,Thematic vs Control,0.8671813851312657,log_odds
917,TRUE,FALSE,Grounding vs Control,0.38560529718644965,probability
917,TRUE,FALSE,Grounding vs Thematic,0.21145093973906243,probability
917,TRUE,FALSE,Thematic vs Control,0.17415435744738722,probability
918,TRUE,FALSE,Grounding vs Control,1.556657116583255,log_odds
918,TRUE,FALSE,Grounding vs Thematic,0.9284886709581079,log_odds
918,TRUE,FALSE,Thematic vs Control,0.628168445625147,log_odds
918,TRUE,FALSE,Grounding vs Control,0.28236942423877964,probability
918,TRUE,FALSE,Grounding vs Thematic,0.14584579672802228,probability
918,TRUE,FALSE,Thematic vs Control,0.13652362751075736,probability
919,TRUE,FALSE,Grounding vs Control,2.298698091259951,log_odds
919,TRUE,FALSE,Grounding vs Thematic,1.6805515825134365,log_odds
919,TRUE,FALSE,Thematic vs Control,0.6181465087465147,log_odds
919,TRUE,FALSE,Grounding vs Control,0.41900993242291185,probability
919,TRUE,FALSE,Grounding vs Thematic,0.2829473391604443,probability
919,TRUE,FALSE,Thematic vs Control,0.13606259326246756,probability
920,TRUE,FALSE,Grounding vs Control,1.4019647153910488,log_odds
920,TRUE,FALSE,Grounding vs Thematic,1.1242382444056338,log_odds
920,TRUE,FALSE,Thematic vs Control,0.27772647098541503,log_odds
920,TRUE,FALSE,Grounding vs Control,0.2568674855874124,probability
920,TRUE,FALSE,Grounding vs Thematic,0.18875842812177296,probability
920,TRUE,FALSE,Thematic vs Control,0.06810905746563944,probability
921,TRUE,FALSE,Grounding vs Control,1.766799099972304,log_odds
921,TRUE,FALSE,Grounding vs Thematic,1.4923898279080308,log_odds
921,TRUE,FALSE,Thematic vs Control,0.27440927206427335,log_odds
921,TRUE,FALSE,Grounding vs Control,0.30123868698187517,probability
921,TRUE,FALSE,Grounding vs Thematic,0.24091913124679065,probability
921,TRUE,FALSE,Thematic vs Control,0.06031955573508452,probability
922,TRUE,FALSE,Grounding vs Control,1.0325311615455517,log_odds
922,TRUE,FALSE,Grounding vs Thematic,0.7435314537968285,log_odds
922,TRUE,FALSE,Thematic vs Control,0.2889997077487232,log_odds
922,TRUE,FALSE,Grounding vs Control,0.20461761672461434,probability
922,TRUE,FALSE,Grounding vs Thematic,0.1275405074885415,probability
922,TRUE,FALSE,Thematic vs Control,0.07707710923607283,probability
923,TRUE,FALSE,Grounding vs Control,1.6282746783060236,log_odds
923,TRUE,FALSE,Grounding vs Thematic,0.6529029131443005,log_odds
923,TRUE,FALSE,Thematic vs Control,0.9753717651617231,log_odds
923,TRUE,FALSE,Grounding vs Control,0.32275977273672024,probability
923,TRUE,FALSE,Grounding vs Thematic,0.09555444878001251,probability
923,TRUE,FALSE,Thematic vs Control,0.22720532395670773,probability
